Ax,Ay,Az,Gx,Gy,Gz,Label
-0.345,-0.100,0.880,71.076,-286.685,115.141,Roll
-0.270,-0.401,0.663,45.159,-286.685,131.224,Roll
0.017,-0.198,0.743,1.715,-286.685,171.054,Roll
0.573,0.029,0.730,-88.034,-286.685,182.901,Roll
0.746,0.351,0.305,-74.856,-286.685,161.464,Roll
0.870,0.275,0.058,1.505,-197.102,123.620,Roll
0.721,0.250,-0.039,82.626,80.141,86.931,Roll
0.360,0.481,0.775,47.268,282.196,-0.298,Roll
0.286,-0.034,0.925,-30.590,286.685,-137.314,Roll
0.120,-0.187,1.224,-25.174,286.685,-202.309,Roll
0.027,-0.234,1.593,-7.997,286.685,-242.497,Roll
-0.132,0.064,1.365,14.551,286.685,-169.041,Roll
-0.211,0.400,1.401,18.725,263.585,-85.916,Roll
-0.398,0.297,1.288,4.375,131.880,-27.860,Roll
-0.522,0.444,1.232,50.960,-29.041,11.042,Roll
-0.283,0.186,1.098,104.213,-242.375,90.493,Roll
-0.287,0.007,0.993,88.821,-286.685,107.310,Roll
-0.023,-0.029,0.937,33.757,-286.685,123.086,Roll
0.228,-0.076,0.788,-33.618,-286.685,183.671,Roll
0.427,-0.084,0.673,-44.275,-286.685,188.667,Roll
0.612,0.104,0.333,-11.882,-285.443,158.322,Roll
0.747,0.220,0.167,27.090,-131.057,105.910,Roll
0.644,0.304,0.331,41.781,133.429,24.999,Roll
0.418,0.095,0.521,6.764,273.901,-44.301,Roll
0.288,0.007,0.914,-6.904,286.685,-191.030,Roll
0.192,-0.425,0.879,-78.540,286.685,-234.579,Roll
-0.143,-0.121,1.017,-35.542,286.685,-153.125,Roll
-0.361,0.239,1.311,15.540,286.685,-59.754,Roll
-0.778,0.243,1.484,25.366,227.789,-50.155,Roll
-0.839,0.410,1.685,36.680,82.084,-31.596,Roll
-0.690,0.175,1.197,52.640,-6.781,2.818,Roll
-0.614,0.138,0.995,75.119,-50.059,34.729,Roll
-0.512,0.125,0.739,103.530,-123.069,94.202,Roll
-0.297,0.155,0.739,109.533,-273.796,116.804,Roll
-0.065,0.066,0.890,47.871,-286.685,147.490,Roll
-0.097,-0.130,0.557,-34.353,-286.685,171.202,Roll
0.081,-0.267,-0.064,-97.799,-286.685,125.353,Roll
0.684,0.321,0.109,-31.885,-286.685,90.414,Roll
1.066,0.466,0.257,25.051,-165.349,65.695,Roll
1.063,0.336,0.221,8.584,79.021,44.975,Roll
0.242,0.229,0.911,21.376,286.685,-16.371,Roll
-0.057,-0.108,1.305,-47.775,286.685,-221.760,Roll
-0.332,-0.149,1.378,-99.698,286.685,-284.786,Roll
-0.573,0.406,1.344,-48.370,286.685,-146.711,Roll
-0.652,0.199,1.238,-39.786,286.422,-104.029,Roll
-0.989,0.551,1.705,57.085,142.546,-75.329,Roll
-0.601,0.235,1.195,64.496,-83.772,2.888,Roll
-0.298,-0.041,0.817,124.381,-282.354,132.562,Roll
-0.128,-0.054,0.786,139.484,-286.685,195.991,Roll
-0.125,-0.074,0.887,37.048,-286.685,213.745,Roll
0.119,-0.266,0.747,-76.116,-286.685,222.871,Roll
0.464,0.233,0.371,-79.074,-286.685,140.140,Roll
0.613,0.355,0.152,-20.169,-283.509,73.325,Roll
0.957,0.390,0.060,32.340,-76.344,5.381,Roll
0.786,0.258,0.043,39.926,281.304,-10.448,Roll
0.401,-0.090,0.982,43.697,286.685,-111.939,Roll
-0.236,-0.120,1.251,-97.011,286.685,-177.503,Roll
-0.216,-0.072,1.365,-90.799,286.685,-170.520,Roll
-0.333,0.160,1.434,-8.680,285.355,-108.089,Roll
-0.588,0.435,1.609,61.031,147.805,-52.430,Roll
-0.760,0.442,1.703,53.086,11.366,-15.304,Roll
-0.399,0.111,1.287,81.165,-236.985,67.226,Roll
-0.282,0.014,0.919,107.118,-286.685,156.730,Roll
-0.030,-0.184,0.593,50.479,-286.685,161.534,Roll
0.303,-0.043,0.700,-11.847,-286.685,158.524,Roll
0.465,0.266,0.468,-43.094,-286.685,145.224,Roll
0.691,0.333,0.062,30.135,-114.503,70.166,Roll
0.678,0.285,0.005,54.390,156.634,1.977,Roll
0.471,0.061,0.307,41.851,284.506,-64.846,Roll
0.098,-0.007,0.980,-48.632,286.685,-149.914,Roll
-0.106,-0.119,1.456,-111.326,286.685,-243.128,Roll
-0.193,-0.078,1.645,-102.200,286.685,-168.919,Roll
-0.395,0.029,1.334,-41.169,286.685,-103.241,Roll
-0.780,0.350,1.380,26.968,253.803,-78.698,Roll
-0.844,0.500,1.511,44.686,128.275,-49.954,Roll
-0.712,0.327,1.052,49.105,26.722,17.325,Roll
-0.552,0.081,0.643,59.377,-40.066,37.135,Roll
-0.369,-0.095,0.380,90.685,-137.655,74.121,Roll
-0.260,0.074,0.756,112.665,-187.994,80.238,Roll
-0.102,0.118,0.777,65.896,-176.899,65.853,Roll
0.063,-0.064,0.146,-32.708,-151.541,54.495,Roll
0.102,-0.026,0.274,-35.166,-53.042,38.325,Roll
-0.073,0.324,0.931,1.759,98.534,38.789,Roll
-0.450,0.464,1.197,-26.302,80.369,61.591,Roll
-0.519,0.330,1.462,-53.987,-106.234,44.091,Roll
-0.210,0.377,1.290,-58.380,-280.420,70.114,Roll
-0.085,-0.019,1.248,-72.529,-286.685,149.739,Roll
0.127,0.117,1.323,-62.886,-286.685,149.949,Roll
0.480,0.052,0.689,-96.434,-286.685,89.425,Roll
0.917,0.095,0.320,-25.603,-286.685,59.062,Roll
1.095,0.338,0.339,33.635,-138.451,52.089,Roll
1.055,0.273,0.275,26.486,19.154,43.776,Roll
0.612,-0.023,0.467,-29.864,248.439,-1.925,Roll
0.224,-0.203,0.533,-34.685,286.685,-109.165,Roll
0.019,-0.236,0.846,16.538,286.685,-202.178,Roll
0.028,-0.206,1.462,40.451,286.685,-208.784,Roll
-0.165,0.172,1.763,0.087,286.685,-158.533,Roll
-0.600,0.288,1.248,-47.784,286.685,-56.507,Roll
-0.885,0.356,1.205,34.370,264.793,-55.195,Roll
-0.607,0.286,1.154,88.961,121.660,-94.806,Roll
-0.442,0.229,0.760,68.128,-8.785,7.359,Roll
-0.323,-0.027,0.462,103.162,-240.984,108.325,Roll
-0.162,-0.164,0.802,89.889,-286.685,149.730,Roll
-0.083,-0.228,0.941,23.800,-286.685,196.149,Roll
-0.031,-0.292,0.558,-43.969,-286.685,195.659,Roll
0.379,0.059,0.205,-59.570,-286.685,139.405,Roll
0.717,0.530,0.126,-10.456,-247.774,80.168,Roll
0.946,0.442,0.237,7.157,-51.494,65.931,Roll
0.737,0.396,0.562,-6.099,285.110,14.079,Roll
-0.161,0.066,1.581,-37.056,286.685,-162.426,Roll
-0.429,-0.562,1.249,-133.499,286.685,-260.111,Roll
-0.544,0.018,1.458,-30.222,286.685,-203.105,Roll
-0.913,0.403,1.418,92.260,286.685,-83.387,Roll
-0.882,0.270,1.059,93.459,206.518,-110.933,Roll
-1.076,0.476,1.214,59.894,94.666,-96.058,Roll
-0.800,0.141,0.988,74.585,-122.911,-3.920,Roll
-0.257,-0.118,0.639,102.051,-282.389,102.419,Roll
-0.316,-0.317,0.742,93.363,-286.685,172.034,Roll
-0.172,-0.114,0.618,47.591,-286.685,173.320,Roll
0.144,-0.122,0.490,-26.084,-286.685,168.674,Roll
0.257,0.257,0.160,-15.479,-286.685,139.239,Roll
0.546,0.234,0.261,19.285,-235.182,86.704,Roll
0.602,0.149,0.412,-6.991,-110.819,142.398,Roll
0.454,0.290,0.390,-36.339,29.724,166.364,Roll
0.418,0.055,0.637,-29.155,136.833,42.910,Roll
0.382,-0.094,1.517,-60.533,89.714,-1.216,Roll
0.434,0.330,1.896,-48.414,132.055,-24.675,Roll
0.244,0.042,1.424,-2.013,273.709,-105.341,Roll
-0.042,0.008,1.468,39.384,286.685,-178.150,Roll
-0.122,0.097,1.704,0.525,286.685,-163.511,Roll
-0.221,0.174,1.135,-25.576,231.490,-110.924,Roll
-0.126,-0.010,0.577,68.066,59.815,-43.356,Roll
-0.187,0.233,0.959,138.810,58.249,-24.640,Roll
-0.339,0.445,1.198,91.884,88.060,-35.507,Roll
-0.292,0.281,0.899,-2.362,58.056,-29.208,Roll
-0.297,-0.171,0.621,-18.288,26.425,-14.210,Roll
-0.326,0.062,1.133,56.018,87.045,-13.913,Roll
-0.479,0.296,1.194,36.479,176.855,-33.548,Roll
-0.693,0.191,0.739,-25.069,207.191,-30.599,Roll
-0.821,0.221,0.859,8.164,186.883,-71.925,Roll
-0.820,0.252,0.947,10.859,171.596,-79.634,Roll
-0.723,0.290,0.822,21.324,124.329,-53.506,Roll
-0.629,0.117,0.440,29.173,37.118,0.105,Roll
-0.634,0.033,0.296,22.487,-76.046,41.037,Roll
-0.619,0.139,0.523,31.640,-148.339,68.827,Roll
-0.612,0.222,0.586,33.399,-279.825,114.205,Roll
-0.586,-0.038,0.968,5.101,-286.685,166.530,Roll
-0.100,-0.012,0.773,-50.881,-286.685,186.454,Roll
0.003,-0.177,0.707,-74.471,-286.685,223.659,Roll
0.563,0.033,0.565,-91.368,-286.685,225.068,Roll
1.014,0.329,0.687,-18.226,-285.994,178.071,Roll
0.926,0.303,0.820,2.196,-108.579,152.189,Roll
0.847,0.261,0.412,-35.516,-4.874,125.580,Roll
0.415,0.116,0.654,-10.281,252.271,4.113,Roll
0.118,-0.329,1.017,-4.314,286.685,-150.124,Roll
0.047,-0.292,1.181,56.857,286.685,-202.641,Roll
-0.125,-0.023,1.344,47.810,286.685,-166.390,Roll
-0.364,0.211,1.428,29.479,286.685,-163.144,Roll
-0.389,0.369,1.318,23.450,286.685,-143.701,Roll
-0.568,0.532,1.246,39.839,286.685,-109.655,Roll
-0.790,0.162,0.877,53.979,255.010,-91.210,Roll
-0.683,0.228,0.746,49.691,101.404,-31.885,Roll
-0.634,0.129,0.524,46.664,-67.427,79.721,Roll
-0.603,-0.026,0.459,64.759,-190.251,121.179,Roll
-0.417,0.056,0.816,79.293,-286.685,143.299,Roll
-0.223,-0.049,0.868,20.423,-286.685,192.561,Roll
-0.048,-0.019,0.805,-34.037,-286.685,227.447,Roll
0.365,-0.167,0.805,-59.526,-286.685,236.232,Roll
0.792,0.367,0.521,-57.934,-286.685,195.081,Roll
0.882,0.227,0.049,-25.786,-128.651,95.051,Roll
0.909,0.206,0.479,20.484,107.450,65.109,Roll
0.516,0.531,0.933,27.510,273.980,16.354,Roll
-0.026,0.051,1.117,-54.740,286.685,-134.260,Roll
-0.373,-0.191,1.180,-86.853,286.685,-225.610,Roll
-0.566,-0.032,1.404,44.257,286.685,-195.545,Roll
-0.602,0.141,1.329,81.183,286.685,-138.644,Roll
-0.757,0.483,1.241,92.015,246.934,-57.286,Roll
-0.731,0.627,1.258,76.265,170.004,-74.279,Roll
-0.646,0.411,0.973,47.084,87.588,-36.382,Roll
-0.515,-0.004,0.488,50.374,2.599,12.119,Roll
-0.479,-0.103,0.534,63.105,-124.390,113.190,Roll
-0.490,0.233,0.624,67.769,-274.531,163.599,Roll
-0.391,0.147,0.558,64.680,-286.685,173.985,Roll
0.064,-0.165,0.847,-2.966,-286.685,198.739,Roll
0.102,-0.017,0.936,-82.005,-286.685,249.086,Roll
0.397,0.614,0.464,-107.607,-286.685,154.490,Roll
0.733,0.186,0.235,-69.143,-286.685,97.300,Roll
0.977,0.217,0.341,20.536,-90.878,89.933,Roll
0.638,0.484,0.817,19.959,227.640,20.825,Roll
0.352,0.200,1.172,-55.720,286.685,-125.580,Roll
-0.054,-0.100,1.282,-90.046,286.685,-185.404,Roll
-0.354,-0.295,1.220,-82.136,286.685,-222.950,Roll
-0.366,0.123,1.344,31.517,286.685,-177.012,Roll
-0.721,0.416,1.341,34.160,269.850,-96.600,Roll
-0.869,0.641,1.536,31.229,154.306,-81.585,Roll
-0.665,0.378,1.365,32.830,-38.202,-60.112,Roll
-0.246,-0.065,0.798,86.669,-244.589,48.151,Roll
-0.142,-0.280,0.531,139.895,-286.685,183.242,Roll
-0.123,-0.040,0.638,107.879,-286.685,214.121,Roll
0.179,-0.329,0.692,-43.076,-286.685,215.128,Roll
0.524,0.184,0.212,-66.588,-286.685,190.908,Roll
0.948,0.565,0.026,68.469,-174.501,87.902,Roll
1.017,0.362,0.215,79.739,48.781,80.701,Roll
0.637,0.105,0.477,39.445,276.054,46.734,Roll
0.086,0.182,0.878,21.989,286.685,-90.738,Roll
-0.083,-0.002,1.251,-42.893,286.685,-233.266,Roll
-0.239,0.017,1.513,-59.054,286.685,-214.576,Roll
-0.453,-0.120,1.399,-12.696,286.685,-194.084,Roll
-0.588,0.183,1.161,44.424,286.685,-138.994,Roll
-0.877,0.660,1.342,45.062,198.135,-56.560,Roll
-0.984,0.587,1.372,34.370,28.709,-57.199,Roll
-0.770,0.159,0.858,60.279,-79.021,-37.153,Roll
-0.364,-0.007,0.620,105.105,-207.314,51.791,Roll
-0.183,0.019,0.670,129.290,-286.685,152.390,Roll
-0.182,-0.093,0.658,90.160,-286.685,172.244,Roll
-0.007,-0.197,0.763,2.293,-286.685,196.140,Roll
0.206,0.048,0.330,-50.619,-286.685,174.003,Roll
0.525,0.394,0.086,-16.459,-214.349,92.356,Roll
0.568,0.421,0.122,-9.188,-79.450,69.309,Roll
0.633,0.241,0.217,-9.887,132.746,32.856,Roll
0.381,-0.037,0.877,-18.165,286.685,-54.408,Roll
-0.014,0.178,1.474,-110.276,286.685,-119.473,Roll
-0.386,-0.044,1.741,-161.280,286.685,-175.971,Roll
-0.729,0.089,1.368,-82.897,286.685,-123.629,Roll
-1.072,0.120,1.235,75.574,258.055,-88.253,Roll
-1.110,0.472,1.352,99.461,136.255,-84.490,Roll
-1.089,0.520,1.205,53.454,44.292,-58.240,Roll
-0.697,0.043,0.650,41.650,-111.921,-13.318,Roll
-0.443,-0.058,0.537,110.600,-262.220,87.176,Roll
-0.200,-0.137,0.761,124.723,-286.685,186.139,Roll
-0.128,-0.160,0.747,79.363,-286.685,267.584,Roll
0.119,-0.244,0.559,-10.246,-286.685,286.685,Roll
0.661,0.063,0.601,-38.990,-286.685,275.712,Roll
0.791,0.493,0.398,20.353,-255.815,154.114,Roll
0.881,0.350,0.160,29.374,-101.019,80.395,Roll
0.874,0.332,0.132,2.494,110.460,31.106,Roll
0.571,0.061,0.949,-44.021,286.571,-80.342,Roll
0.177,-0.058,1.162,-87.491,286.685,-181.598,Roll
-0.243,-0.293,1.027,-63.490,286.685,-213.736,Roll
-0.370,0.034,1.329,13.142,286.685,-212.992,Roll
-0.502,0.271,1.576,36.785,286.685,-111.729,Roll
-0.570,0.296,1.398,12.722,286.064,-109.357,Roll
-0.780,0.510,1.315,28.472,228.891,-117.285,Roll
-0.650,0.305,1.050,63.341,95.445,-68.084,Roll
-0.561,-0.098,0.635,82.346,-38.316,1.916,Roll
-0.406,-0.007,0.491,123.305,-171.719,64.689,Roll
-0.099,0.017,0.885,101.509,-286.685,133.018,Roll
-0.092,-0.206,0.872,50.426,-286.685,264.154,Roll
-0.042,-0.344,0.575,-11.358,-286.685,286.685,Roll
0.278,-0.126,0.331,-33.792,-286.685,263.716,Roll
0.747,0.481,0.250,-16.581,-286.685,209.326,Roll
0.863,0.395,0.165,37.013,-119.473,123.795,Roll
0.880,0.385,0.265,40.976,164.141,39.366,Roll
0.698,0.182,0.505,-15.601,286.318,-26.705,Roll
0.157,0.108,1.290,-128.432,286.685,-150.570,Roll
-0.216,-0.257,1.236,-148.444,286.685,-233.538,Roll
-0.253,-0.106,1.397,-7.927,286.685,-164.658,Roll
-0.465,0.148,1.513,74.279,286.668,-144.786,Roll
-0.710,0.319,1.714,53.760,255.307,-144.891,Roll
-0.692,0.309,1.458,-5.005,139.807,-128.896,Roll
-0.460,0.136,0.978,62.501,47.224,-72.284,Roll
-0.433,0.027,0.773,102.821,34.606,-28.394,Roll
-0.470,-0.054,0.666,136.920,-13.746,21.639,Roll
-0.362,0.115,0.856,146.274,-173.092,93.721,Roll
-0.224,-0.031,0.882,71.243,-285.547,185.456,Roll
-0.088,-0.137,0.487,35.368,-286.685,236.696,Roll
0.229,-0.156,0.532,8.523,-286.685,274.995,Roll
0.512,0.092,0.349,-20.554,-286.685,259.691,Roll
0.650,0.367,0.220,13.834,-246.033,197.111,Roll
0.766,0.351,0.317,60.235,42.210,83.020,Roll
0.683,0.348,0.633,-42.394,116.664,44.100,Roll
0.674,0.363,1.124,-91.656,285.906,-89.434,Roll
0.352,0.048,1.192,-119.114,286.685,-163.599,Roll
-0.270,-0.213,0.916,-41.309,286.685,-186.130,Roll
-0.505,-0.011,1.491,17.159,286.685,-174.046,Roll
-0.654,0.146,1.274,-2.152,286.685,-109.410,Roll
-0.933,0.410,1.193,44.083,286.431,-123.209,Roll
-1.049,0.521,1.509,71.321,183.654,-166.425,Roll
-0.706,-0.104,1.207,74.007,109.384,-113.330,Roll
-0.400,-0.128,0.453,112.385,35.682,-1.540,Roll
-0.355,0.124,0.299,129.902,-66.832,80.710,Roll
-0.429,0.299,0.653,123.594,-235.812,185.316,Roll
-0.234,0.137,0.816,56.674,-286.685,216.930,Roll
-0.003,-0.140,0.475,-8.488,-286.685,283.255,Roll
0.175,-0.187,0.677,-28.464,-286.685,286.685,Roll
0.371,0.190,0.821,-56.464,-286.685,286.685,Roll
0.508,0.414,0.468,-2.424,-261.564,251.204,Roll
0.644,0.404,0.393,18.051,-59.255,98.026,Roll
0.738,0.388,0.417,-29.339,57.636,14.875,Roll
0.661,0.446,0.741,-64.488,263.769,-108.106,Roll
0.293,0.072,1.037,-101.649,286.685,-240.117,Roll
-0.019,-0.275,1.325,-137.944,286.685,-277.506,Roll
-0.389,-0.111,1.333,-118.536,286.685,-213.281,Roll
-0.702,0.185,1.478,-2.879,286.685,-164.544,Roll
-0.779,0.168,1.467,90.116,244.247,-156.870,Roll
-0.856,0.258,1.366,35.210,168.053,-98.324,Roll
-0.799,0.056,0.977,30.301,101.229,-65.826,Roll
-0.578,-0.103,0.552,82.198,-20.396,-29.391,Roll
-0.511,-0.030,0.566,113.654,-141.452,83.379,Roll
-0.464,0.081,0.792,125.632,-283.964,154.122,Roll
-0.310,-0.115,0.719,76.029,-286.685,180.696,Roll
-0.146,-0.199,0.629,33.784,-286.685,207.217,Roll
0.266,-0.308,0.353,-20.090,-286.685,215.259,Roll
0.531,0.253,0.343,-15.382,-286.685,191.336,Roll
0.825,0.590,0.191,26.442,-205.564,118.475,Roll
0.927,0.366,0.399,61.959,98.245,73.448,Roll
0.534,0.210,0.728,-19.862,286.685,1.260,Roll
0.202,0.294,1.078,-53.620,286.685,-63.140,Roll
-0.215,-0.187,0.991,-135.931,286.685,-154.175,Roll
-0.707,0.005,1.689,-46.401,286.685,-158.489,Roll
-0.750,0.262,1.901,45.124,285.696,-108.658,Roll
-0.747,0.190,1.472,30.896,243.040,-71.645,Roll
-0.808,0.272,1.232,49.945,113.452,-61.180,Roll
-0.652,0.310,1.056,84.009,-9.555,-1.312,Roll
-0.600,-0.061,0.799,104.107,-136.106,73.640,Roll
-0.450,-0.183,0.585,136.920,-230.965,115.159,Roll
-0.159,-0.033,0.690,139.930,-286.685,161.945,Roll
-0.196,-0.153,0.443,24.343,-286.685,226.625,Roll
0.198,-0.085,0.250,-21.595,-286.685,238.289,Roll
0.559,0.112,0.115,-8.155,-286.685,199.780,Roll
0.841,0.468,0.232,51.826,-153.379,126.289,Roll
0.780,0.492,0.400,8.330,108.255,58.888,Roll
0.511,0.257,0.655,-31.141,286.011,-30.109,Roll
0.196,0.121,0.891,-88.270,286.685,-110.416,Roll
-0.269,0.083,1.343,-99.365,286.685,-245.490,Roll
-0.624,0.132,1.530,-62.029,286.685,-224.298,Roll
-0.844,0.032,1.485,9.231,282.266,-179.515,Roll
-0.780,0.094,1.174,20.125,254.441,-161.289,Roll
-0.946,0.726,1.416,68.600,162.785,-124.285,Roll
-0.758,0.150,1.005,68.276,29.925,-71.015,Roll
-0.551,-0.188,0.649,80.920,-52.938,8.733,Roll
-0.296,-0.131,0.518,137.253,-155.286,101.649,Roll
-0.424,0.235,0.817,120.181,-260.698,190.295,Roll
-0.278,-0.009,0.883,52.456,-286.685,259.044,Roll
-0.202,-0.191,0.736,-17.754,-286.685,286.685,Roll
0.265,-0.061,0.512,-58.476,-286.685,278.906,Roll
0.687,0.228,0.404,-56.682,-286.685,234.745,Roll
0.831,0.395,0.330,38.237,-131.495,145.583,Roll
0.858,0.444,0.413,38.334,97.431,55.309,Roll
0.672,0.229,0.441,-8.855,246.365,-21.604,Roll
0.210,0.077,1.030,-57.295,286.685,-155.663,Roll
-0.097,0.014,1.136,-91.018,286.685,-220.062,Roll
-0.288,-0.087,1.317,-76.143,286.685,-183.164,Roll
-0.577,0.145,1.349,-18.952,286.685,-177.021,Roll
-0.686,0.301,1.482,50.531,249.742,-137.637,Roll
-0.817,0.430,1.466,39.410,188.781,-112.009,Roll
-0.831,0.343,1.172,53.182,48.186,-69.020,Roll
-0.616,-0.036,0.798,89.434,-58.004,-18.734,Roll
-0.264,-0.230,0.628,146.624,-203.367,111.107,Roll
-0.192,0.088,0.629,134.610,-286.685,226.887,Roll
0.110,0.194,0.737,76.116,-286.685,283.806,Roll
0.191,-0.090,0.922,11.034,-286.685,286.685,Roll
0.441,-0.043,0.683,-48.475,-286.685,286.685,Roll
0.642,0.416,0.362,-5.189,-202.107,190.286,Roll
0.700,0.397,0.315,23.450,-70.919,85.662,Roll
0.773,0.360,0.288,-3.736,48.466,20.212,Roll
0.450,0.114,0.641,-30.573,281.207,-140.376,Roll
0.075,0.123,1.255,-84.140,286.685,-282.188,Roll
-0.099,0.041,1.388,-87.692,286.685,-286.685,Roll
-0.112,0.223,1.363,-37.048,269.465,-256.305,Roll
-0.118,0.217,1.054,-13.186,263.909,-234.491,Roll
-0.461,0.248,1.355,19.049,273.297,-187.425,Roll
-0.697,0.400,1.544,3.649,225.365,-169.155,Roll
-0.626,0.161,1.311,11.760,140.184,-112.394,Roll
-0.522,-0.011,0.879,46.690,48.046,-9.380,Roll
-0.627,0.081,0.906,95.121,-94.561,87.150,Roll
-0.632,0.091,1.096,86.993,-189.910,126.787,Roll
-0.461,-0.152,0.763,61.224,-286.685,138.215,Roll
0.110,-0.308,0.448,60.410,-286.685,147.105,Roll
0.217,-0.112,0.460,37.467,-286.685,190.592,Roll
0.388,0.369,-0.176,21.219,-286.457,119.586,Roll
0.855,0.655,0.084,5.880,-87.850,51.004,Roll
0.617,0.230,0.486,-16.459,244.947,118.107,Roll
0.220,-0.009,0.560,16.590,286.685,68.084,Roll
-0.512,0.385,1.222,71.995,286.685,-85.925,Roll
-0.636,0.503,1.746,-47.232,286.685,-131.626,Roll
-1.124,0.310,1.495,-63.289,286.685,-91.166,Roll
-1.087,0.218,1.289,17.343,272.974,-136.342,Roll
-0.719,0.329,1.001,81.287,128.503,-81.401,Roll
-0.611,0.492,0.882,106.312,12.521,35.149,Roll
-0.503,0.312,0.734,73.876,-69.878,85.076,Roll
-0.464,0.237,0.468,45.509,-99.575,115.973,Roll
-0.610,0.200,0.461,47.040,-209.405,127.356,Roll
-0.372,0.161,0.642,20.536,-286.108,129.596,Roll
-0.292,0.509,0.714,-21.490,-286.685,151.944,Roll
0.123,0.128,0.644,-92.680,-286.685,230.860,Roll
0.169,-0.006,0.971,-141.435,-286.685,286.650,Roll
0.481,0.286,0.743,-115.535,-286.685,261.021,Roll
0.608,0.211,0.620,-40.714,-286.440,211.120,Roll
0.870,0.147,0.391,-36.452,-182.333,124.311,Roll
1.137,0.055,0.517,-59.089,4.095,65.564,Roll
0.857,-0.146,0.660,-49.105,241.229,-51.748,Roll
0.620,-0.295,0.736,-28.201,286.685,-138.994,Roll
0.183,-0.133,0.959,37.179,286.685,-211.881,Roll
0.089,-0.062,0.770,36.943,286.685,-249.279,Roll
0.018,-0.008,1.181,9.091,286.685,-199.570,Roll
-0.347,0.448,1.532,2.616,286.685,-141.059,Roll
-0.462,0.343,1.521,-29.085,286.685,-125.064,Roll
-0.802,-0.030,1.034,-17.824,286.353,-102.016,Roll
-0.794,0.287,0.773,71.348,194.906,-27.501,Roll
-0.828,0.492,0.762,76.694,131.110,19.819,Roll
-1.000,0.179,0.530,57.732,-8.444,53.139,Roll
-0.752,0.216,0.624,80.115,-209.326,56.542,Roll
-0.476,0.193,0.797,27.353,-286.685,85.514,Roll
-0.518,0.104,0.836,-22.907,-286.685,118.186,Roll
-0.156,-0.070,0.673,-66.762,-286.685,93.336,Roll
0.345,0.079,0.598,-84.700,-286.685,85.496,Roll
0.447,0.007,0.323,-71.794,-286.685,83.493,Roll
0.765,0.092,0.654,-2.774,-286.685,100.056,Roll
0.948,0.423,0.767,-1.811,-250.504,101.719,Roll
0.856,0.186,0.423,-13.379,-49.534,72.686,Roll
0.787,0.078,0.424,11.568,92.645,26.504,Roll
0.708,-0.088,0.780,7.280,286.204,-27.195,Roll
0.134,-0.020,1.260,-127.592,286.685,-53.533,Roll
-0.014,-0.109,1.229,-182.481,274.960,-47.364,Roll
-0.145,-0.201,1.070,-122.465,89.766,-27.702,Roll
-0.084,-0.335,1.215,76.457,-251.361,-51.467,Roll
0.322,-0.094,1.085,212.275,-286.685,17.141,Roll
0.700,0.396,0.786,84.726,-286.685,70.192,Roll
0.888,0.317,0.569,-9.844,-284.279,88.016,Roll
0.889,0.159,0.388,22.750,-120.103,80.062,Roll
0.724,0.209,0.598,65.100,77.070,36.820,Roll
0.621,0.106,0.450,42.044,201.827,-51.870,Roll
0.497,-0.187,0.694,25.392,286.685,-89.959,Roll
0.264,-0.244,0.643,6.948,286.685,-111.256,Roll
0.116,0.052,1.000,29.715,286.685,-132.230,Roll
-0.056,0.262,1.381,5.968,286.685,-133.044,Roll
-0.343,0.178,1.412,-58.931,286.685,-89.985,Roll
-0.653,0.044,1.185,-44.345,286.685,-58.266,Roll
-0.778,0.345,1.023,33.862,200.541,-30.923,Roll
-0.835,0.446,0.963,60.769,86.266,-15.286,Roll
-0.823,0.258,0.819,97.659,-107.887,25.480,Roll
-0.474,0.029,0.645,113.794,-275.485,46.305,Roll
-0.191,-0.080,0.770,87.071,-286.685,70.245,Roll
-0.094,-0.071,0.826,43.243,-286.685,139.536,Roll
0.167,0.054,0.544,15.969,-286.685,187.119,Roll
0.410,-0.049,0.539,-32.987,-286.685,193.322,Roll
0.504,0.113,0.510,-71.418,-286.685,185.833,Roll
0.704,0.339,0.255,-25.524,-240.730,138.197,Roll
0.817,0.240,0.064,30.214,-81.235,75.451,Roll
0.959,0.142,0.415,-51.765,134.391,5.241,Roll
0.827,0.014,0.949,-90.562,230.020,-21.980,Roll
0.559,-0.038,1.223,-68.031,286.212,-56.744,Roll
0.206,-0.205,1.264,-8.724,286.685,-138.819,Roll
-0.021,-0.149,1.234,39.708,286.685,-180.548,Roll
-0.272,0.185,1.298,69.431,286.685,-165.366,Roll
-0.496,0.492,1.744,47.355,286.685,-121.634,Roll
-0.706,0.196,1.392,-30.879,286.685,-103.731,Roll
-0.785,0.088,1.031,-34.659,285.871,-84.919,Roll
-0.794,0.128,0.960,34.650,178.622,-19.591,Roll
-0.661,0.142,0.698,55.484,74.795,45.062,Roll
-0.555,0.141,0.352,47.827,-44.345,93.467,Roll
-0.572,0.165,0.466,67.497,-162.820,117.582,Roll
-0.411,0.200,0.766,70.350,-286.554,99.916,Roll
-0.290,-0.157,0.572,-20.519,-286.685,130.664,Roll
0.020,-0.033,0.457,-63.647,-286.685,147.962,Roll
0.212,0.085,0.655,-60.541,-286.685,144.777,Roll
0.711,0.106,0.464,-48.353,-286.685,112.595,Roll
0.976,0.227,0.396,6.816,-286.466,131.574,Roll
1.100,0.427,0.643,13.834,-126.971,93.756,Roll
1.013,0.403,0.513,-2.879,20.475,39.629,Roll
