Ax,Ay,Az,Gx,Gy,Gz
0.6297222917187892,0.5417917917917917,0.8873873873873873,0.0,0.8494235833754817,1.0
0.961471103327496,0.2074574574574574,0.7585085085085085,0.4952229799257024,0.4831068943265256,0.1923452569893786
0.6069552164123093,0.4702202202202201,0.8423423423423423,0.2064914453145439,1.0,0.3114097354238972
0.0993244933700275,1.0,0.2157157157157157,0.8589462301829534,1.0,0.0
0.7075306479859896,0.4754754754754754,0.781031031031031,0.512482341245618,0.4662434379196679,0.6366290527931353
0.4295721791343508,0.4134134134134133,0.9797297297297296,0.0057066117864555,0.8769381027957515,0.3937858625320474
0.5881911433575183,0.5585585585585585,0.7197197197197197,0.5499781990686642,0.7118945881368052,0.5043340251495544
0.5534150612959721,0.8968968968968967,0.6709209209209209,0.4634965205713588,0.4882641226433193,0.0
0.4816112084063048,0.7014514514514514,0.4997497497497497,0.0,0.1507141985105604,0.6865305125834975
0.357017763322492,0.6486486486486486,0.3338338338338338,1.0,0.8254024451924586,0.440666585276523
0.4811108331248437,0.6704204204204203,0.7349849849849849,1.0,0.6417862811099291,0.523347925423374
0.3557668251188393,0.5365365365365364,0.8373373373373373,0.4669462999459337,1.0,0.1912621867206167
0.0,0.5350350350350349,0.9311811811811812,0.7678863561051328,0.9960775764340652,0.9687915307741948
0.3595196397297974,0.5603103103103102,0.7154654654654654,0.6135845963339553,0.5814308387254303,0.4217887228142386
0.5206404803602703,0.5275275275275274,0.7530030030030029,0.5018923208399463,0.4951462406474005,0.4997715262396009
0.5203902927195397,0.5277777777777777,0.7525025025025025,0.5018312782322061,0.495177633988524,0.4997401328984774
0.5196397297973482,0.5277777777777777,0.7530030030030029,0.5018923208399463,0.495177633988524,0.4997261803024225
0.4573430072554417,0.7817817817817816,0.5137637637637638,0.0,0.3379022271831453,0.4127858102098122
1.0000000000000002,1.0,0.0,0.0,1.0,0.1909255803407921
0.4548411308481362,0.592092092092092,0.7565065065065064,0.0,0.4655266232973473,0.2886861886739801
1.0000000000000002,0.9414414414414412,0.0,0.0,1.0,0.2072239566074262
0.304978734050538,0.6278778778778777,0.8288288288288288,0.5496572893594014,0.8992029579503635,0.2954462214625809
0.5083812859644735,0.6173673673673673,0.4054054054054054,0.3529187086872351,0.5622931091616233,0.5548005650801402
0.2599449587190394,0.562062062062062,0.7547547547547546,0.0,0.4242304271238467,0.4801768491549959
0.6312234175631726,0.6076076076076075,0.516016016016016,0.5188168198545442,0.0,0.7953241362471004
0.4886164623467602,0.5450450450450449,0.7477477477477477,0.206170535605281,0.4254373266825959,0.4299387829848091
0.5429071803852891,0.5943443443443442,0.7207207207207207,0.4715087988558871,0.5442401939410851,1.0
0.495371528646485,0.7377377377377377,0.5065065065065065,0.002213230549209,0.3412438739382947,0.460032788600729
0.6524893670252692,0.7917917917917916,0.7274774774774775,0.4159600258123027,0.458048031811919,0.0
0.3890417813360021,0.6073573573573573,0.7462462462462462,0.4029579503636395,0.4389573922597973,0.0
0.028771578684013,0.6879379379379378,0.8035535535535534,0.5576695676439297,0.5089889600083716,0.8571602978879258
0.5206404803602703,0.5272772772772771,0.752002002002002,0.5018016289655894,0.4953154158745662,0.4997261803024225
0.5203902927195397,0.5272772772772771,0.752002002002002,0.5018609274988227,0.495254373266826,0.4997401328984774
0.9309482111583688,0.7032032032032031,1.0,0.0,0.6605124090901163,0.6869281615710623
